file,builds,build_id,dps,priority_dps,race,class,spec,range_pct_dps,talent_str,targets,crit,haste,vers,mastery,min_dps,max_dps,StdDev,trinket_1,trinket_2,Orb Mastery (126508),Focusing Crystal (126521),Evocation (126524),Mana Adept (136465),Presence of Mind (126530),Slipstream (134025),Aegwynn's Technique (134020),Arcane Echo (135699),High Voltage (126542),Charged Missiles (134022),Orb Barrage (126544),Overflowing Insight (126546),Illuminated Thoughts (134047),Eureka (134196),Overpowered Missiles (135698)
00_baseline_001,baseline,baseline,62830.27621297351,62830.27621297351,Void Elf,Mage,Arcane,25.512320357817032,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAAAzMzssMzELAAsxMzMmtFLzMzsMGjxMzMjNmZmxMAADAAAmZmZWAAYGAA,1,602.0,1237.0,107.0,519.0,55133.72740960907,71163.18875876418,2360.0514945821897,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_63,55617.08248680635,55617.08248680636,Void Elf,Mage,Arcane,21.98540165880603,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmxmtZmZWmZmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,49056.30862725418,61283.94760288802,2065.564145552227,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_30,51114.22978932234,51114.22978932236,Void Elf,Mage,Arcane,25.19559917222736,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sMzMz2MjxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,45555.17754953441,58433.7140072233,2017.1163701050623,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_1,54563.340017215305,54563.3400172153,Void Elf,Mage,Arcane,21.93363590418628,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsMzMzyMzMGzMzwGzMzYAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,47959.21317241758,59926.93750895676,1939.8696391656729,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0
00_baseline_001,baseline,mage_arcane_spellslinger_60,48389.30121291269,48389.301212912666,Void Elf,Mage,Arcane,18.09859687045876,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmxitZmZ2mZmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,44732.19111323521,53489.97566819229,1645.14872940018,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_33,58498.03704711298,58498.037047112986,Void Elf,Mage,Arcane,24.12003540252924,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsMzMzyYMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,52443.75664969663,66553.50389524495,2299.322310425034,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_2,50773.53050529328,50773.53050529329,Void Elf,Mage,Arcane,20.72254883778401,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsMzMz2MzMGzMzwGzMzYAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,45743.5872935454,56265.15694917196,2005.1874855292251,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0
00_baseline_001,baseline,mage_arcane_spellslinger_61,55739.43236691922,55739.43236691924,Void Elf,Mage,Arcane,22.91722681374721,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmxmlZmZWmZmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,50275.93258160348,63049.86472182559,2058.120101233455,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_32,51839.58224364366,51839.58224364366,Void Elf,Mage,Arcane,25.27285451994065,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sNzMz2MjxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,45688.35440982946,58789.69661401051,2133.8887189607617,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_3,54015.9092675326,54015.90926753262,Void Elf,Mage,Arcane,22.98438835935165,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsNzMzyMzMGzMzwGzMzYAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,48136.87889941646,60552.10526130117,1990.3109385059693,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0
00_baseline_001,baseline,mage_arcane_spellslinger_35,56988.75160439329,56988.751604393285,Void Elf,Mage,Arcane,25.14338560865985,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsNzMzyYMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,50138.156002316486,64467.05757177042,2356.43632377692,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_79,56590.5173220595,56590.51732205952,Void Elf,Mage,Arcane,21.931687197566102,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLb2mZmxMzMGzMzwGzMzYAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,50047.42879756738,62458.68404012593,2117.508382066263,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0
00_baseline_001,baseline,mage_arcane_spellslinger_4,51396.89508707986,51396.89508707983,Void Elf,Mage,Arcane,22.069127301319728,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsNzMz2MzMGzMzwGzMzYAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,46389.465508609486,57732.31171430289,2137.343360432735,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0
00_baseline_001,baseline,mage_arcane_spellslinger_34,52254.22549564289,52254.22549564287,Void Elf,Mage,Arcane,22.29819107413472,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsMzMz2YMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,46543.888313535965,58195.635358863634,2049.034071653318,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_78,56621.21737785592,56621.2173778559,Void Elf,Mage,Arcane,19.17578616428979,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbbWmZmxMzMGzMzwGzMzYAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51027.18430919597,61884.74787719132,1928.564431765135,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0
00_baseline_001,baseline,mage_arcane_spellslinger_5,54566.86942982834,54566.86942982836,Void Elf,Mage,Arcane,21.47169817804103,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sMzMzyMzMGzMzwGzMzYAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,49134.432881095374,60850.866390273855,1967.3178575192337,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0
00_baseline_001,baseline,mage_arcane_spellslinger_64,47928.02691521063,47928.026915210605,Void Elf,Mage,Arcane,21.990256692051428,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmxmtZmZ2mZmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,43362.29007806101,53901.78622415133,1721.3452508666455,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_37,58133.49357728186,58133.49357728186,Void Elf,Mage,Arcane,24.69653601189119,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sMzMzyYMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51589.60976871324,65946.56894499711,2272.4004893133133,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_6,50513.88841204801,50513.88841204803,Void Elf,Mage,Arcane,23.67138493169229,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sMzMz2MzMGzMzwGzMzYAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,44196.951457470444,56154.28842745184,2060.452039905844,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0
00_baseline_001,baseline,mage_arcane_spellslinger_36,52346.82179161305,52346.82179161307,Void Elf,Mage,Arcane,22.10653574064091,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsNzMz2YMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,47979.95455663496,59552.0234250875,2065.6953200976022,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_7,53698.02207060141,53698.02207060141,Void Elf,Mage,Arcane,23.73812769915681,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sNzMzyMzMGzMzwGzMzYAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,47826.05791976115,60572.96297080192,2156.725702032706,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0
00_baseline_001,baseline,mage_arcane_spellslinger_39,56604.95273094486,56604.95273094485,Void Elf,Mage,Arcane,22.22391586886164,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sNzMzyYMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51281.883563664975,63861.72063619906,2132.9099334672096,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_75,56689.18530762,56689.18530762003,Void Elf,Mage,Arcane,22.61694767445323,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLL2mZmxMzMGzMzwGzMzYAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51148.46457883624,63969.82795693448,2084.939036377709,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0
00_baseline_001,baseline,mage_arcane_spellslinger_8,51104.85887408848,51104.85887408846,Void Elf,Mage,Arcane,26.319685806173982,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sNzMz2MzMGzMzwGzMzYAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,44437.41151474322,57888.049802091926,2067.7970200933323,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0
00_baseline_001,baseline,mage_arcane_spellslinger_38,51868.638523296126,51868.638523296126,Void Elf,Mage,Arcane,22.9144065924668,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sMzMz2YMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,47175.381894415856,59060.7726196208,2056.019188654473,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_74,56954.48359448456,56954.48359448457,Void Elf,Mage,Arcane,22.235450309175224,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbLWmZmxMzMGzMzwGzMzYAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,50727.68140518625,63391.76730368522,2123.366541091585,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0
00_baseline_001,baseline,mage_arcane_spellslinger_9,55318.79273659634,55318.79273659636,Void Elf,Mage,Arcane,23.768763410406144,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsMzMjZGjxMzMsxMzMmBAYAAAwMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,49239.49944150484,62388.09240855936,2190.218033609725,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_10,54120.99478775866,54120.99478775866,Void Elf,Mage,Arcane,21.31597455917421,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsNzMjZGjxMzMsxMzMmBAYAAAwMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,48585.302905266566,60121.7203853972,2062.4198452301343,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_11,54912.601902955925,54912.601902955925,Void Elf,Mage,Arcane,26.126911855465902,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sMzMjZGjxMzMsxMzMmBAYAAAwMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,46342.18222129455,60689.14931802273,2148.862857983211,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_12,53849.93293889335,53849.93293889333,Void Elf,Mage,Arcane,23.91479877533129,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sNzMjZGjxMzMsxMzMmBAYAAAwMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,48495.96587536249,61374.06897834968,2048.7747053157727,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_13,52751.82652657041,52751.826526570425,Void Elf,Mage,Arcane,20.165880601274544,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsMzMjZmZMmZmhNmZmxMAADAAAMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,47967.870691900665,58605.74104424033,2136.0249491926816,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_14,52402.29843042253,52402.29843042254,Void Elf,Mage,Arcane,24.32545105558278,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsNzMjZmZMmZmhNmZmxMAADAAAMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,46444.64870503245,59191.744161725306,2172.5916414907906,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_15,52419.63747532958,52419.6374753296,Void Elf,Mage,Arcane,25.636679113475143,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sMzMjZmZMmZmhNmZmxMAADAAAMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,45093.24938192791,58531.90363392512,2112.6261004837443,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_49,54771.81843439957,54771.81843439958,Void Elf,Mage,Arcane,23.78949473059033,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsMzMzyYmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,48714.97854456014,61744.91740486013,2001.9958731793809,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_16,52178.48751143572,52178.4875114357,Void Elf,Mage,Arcane,22.53836530742534,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sNzMjZmZMmZmhNmZmxMAADAAAMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,46506.0058338451,58266.18396106179,2165.397393870712,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_48,50588.14207316637,50588.142073166346,Void Elf,Mage,Arcane,21.257274780260644,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmxmtZmZ2mZMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,45622.81761265934,56376.47797938096,1850.7079887228392,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_17,54455.746194693886,54455.74619469387,Void Elf,Mage,Arcane,25.10739934480032,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsMzMjxMjxMzMsxMzMmBAYAAAwMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,48306.47218022656,61978.89384351926,2247.9339102999274,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_47,59082.26686202419,59082.26686202421,Void Elf,Mage,Arcane,24.621334844691116,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmxmtZmZWmZMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,52012.76147164753,66559.60422958048,2351.7662983829687,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_18,53475.893504987296,53475.89350498728,Void Elf,Mage,Arcane,23.21740743808806,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsNzMjxMjxMzMsxMzMmBAYAAAwMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,47778.99550395006,60194.71158016103,2181.243200953329,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_46,50219.43541571242,50219.43541571242,Void Elf,Mage,Arcane,19.470045957103107,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmxmlZmZ2mZMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,45042.347732195776,54820.0948870327,1790.5835334824826,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_19,54042.14215357044,54042.14215357044,Void Elf,Mage,Arcane,27.697708211907266,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sMzMjxMjxMzMsxMzMmBAYAAAwMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,47248.31374083213,62216.7485859922,2341.442489569797,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_51,54025.66373805037,54025.66373805039,Void Elf,Mage,Arcane,20.040675169146084,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsNzMzyYmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,48867.34821793625,59694.45599565407,2025.5840191008908,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_20,53303.545995896384,53303.54599589636,Void Elf,Mage,Arcane,24.084687571196344,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sNzMjxMjxMzMsxMzMmBAYAAAwMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,46175.16112534039,59013.15364282097,2243.873182457073,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_50,49663.077335299386,49663.07733529939,Void Elf,Mage,Arcane,23.60046654906397,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsMzMz2YmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,43691.97782208119,55412.69577583429,1948.427775415201,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_21,55839.35120651037,55839.35120651037,Void Elf,Mage,Arcane,22.6988156143374,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmxilZmZMzMjxMzMsxMzMmBAYAAAwMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,49712.28958450442,62387.16095511249,2049.41141777252,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_53,54718.10974580476,54718.10974580476,Void Elf,Mage,Arcane,22.51234279199653,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzM2sMzMzyYmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,49644.41972630574,61962.748161582174,1986.6734478513492,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0
00_baseline_001,baseline,mage_arcane_spellslinger_22,55994.40103432212,55994.40103432211,Void Elf,Mage,Arcane,18.6919787918603,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmxitZmZMzMjxMzMsxMzMmBAYAAAwMzMzCAAzAA,1,602.0,1237.0,107.0,519.0,51110.4982272026,61576.9597931673,2005.465941064111,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1
00_baseline_001,baseline,mage_arcane_spellslinger_52,50706.14454360244,50706.144543602415,Void Elf,Mage,Arcane,21.58657009099237,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMWsNzMz2YmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,46105.46032001114,57051.17775235578,2041.0938340389775,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0
